retrieval,external,right,195
storage,internal,right,503
retrieval,external,right,277
retrieval,external,right,66
storage,internal,right,504
storage,internal,right,505
retrieval,external,right,475
retrieval,external,right,340
retrieval,external,right,35
retrieval,external,right,266
retrieval,external,right,489
retrieval,external,right,419
retrieval,external,right,202
retrieval,external,right,229
storage,internal,right,506
retrieval,external,right,237
retrieval,external,right,94
storage,internal,right,507
storage,internal,right,508
storage,internal,right,509
retrieval,external,right,1
retrieval,external,right,376
storage,internal,right,510
retrieval,external,right,188
storage,internal,right,511
storage,internal,right,512
retrieval,external,right,249
retrieval,external,right,501
retrieval,external,right,119
retrieval,external,right,203
storage,internal,right,513
retrieval,external,right,367
storage,internal,right,514
storage,internal,right,515
storage,internal,right,516
retrieval,external,right,27
storage,internal,right,517
retrieval,external,right,54
retrieval,external,right,16
retrieval,external,right,497
storage,internal,right,518
storage,internal,right,519
storage,internal,right,520
storage,internal,right,521
storage,internal,right,522
retrieval,external,right,95
retrieval,external,right,159
retrieval,external,right,243
retrieval,external,right,186
retrieval,external,right,93
storage,internal,right,523
storage,internal,right,524
storage,internal,right,525
storage,internal,right,526
retrieval,external,right,432
storage,internal,right,527
retrieval,external,right,15
retrieval,external,right,101
storage,internal,right,528
retrieval,external,right,125
retrieval,external,right,88
storage,internal,right,529
retrieval,external,right,403
retrieval,external,right,300
retrieval,external,right,133
storage,internal,right,530
storage,internal,right,531
storage,internal,right,532
retrieval,external,right,109
retrieval,external,right,197
storage,internal,right,533
retrieval,external,right,67
storage,internal,right,534
storage,internal,right,535
retrieval,external,right,106
storage,internal,right,536
storage,internal,right,537
storage,internal,right,538
storage,internal,right,539
storage,internal,right,540
retrieval,external,right,282
retrieval,external,right,164
retrieval,external,right,372
storage,internal,right,541
storage,internal,right,542
retrieval,external,right,477
storage,internal,right,543
storage,internal,right,544
retrieval,external,right,216
storage,internal,right,545
storage,internal,right,546
storage,internal,right,547
retrieval,external,right,126
retrieval,external,right,315
storage,internal,right,548
storage,internal,right,549
storage,internal,right,550
retrieval,external,right,420
storage,internal,right,551
storage,internal,right,552
storage,internal,right,553
retrieval,external,right,474
storage,internal,right,554
storage,internal,right,555
retrieval,external,right,22
storage,internal,right,556
retrieval,external,right,167
storage,internal,right,557
retrieval,external,right,231
storage,internal,right,558
retrieval,external,right,443
retrieval,external,right,491
retrieval,external,right,409
storage,internal,right,559
storage,internal,right,560
retrieval,external,right,218
retrieval,external,right,81
storage,internal,right,561
storage,internal,right,562
retrieval,external,right,319
storage,internal,right,563
retrieval,external,right,78
retrieval,external,right,397
storage,internal,right,564
retrieval,external,right,168
storage,internal,right,565
storage,internal,right,566
retrieval,external,right,74
storage,internal,right,567
retrieval,external,right,44
retrieval,external,right,192
storage,internal,right,568
retrieval,external,right,236
storage,internal,right,569
retrieval,external,right,352
retrieval,external,right,494
storage,internal,right,570
storage,internal,right,571
storage,internal,right,572
retrieval,external,right,144
retrieval,external,right,412
storage,internal,right,573
retrieval,external,right,353
storage,internal,right,574
