retrieval,external,right,245
storage,internal,right,503
retrieval,external,right,353
storage,internal,right,504
storage,internal,right,505
storage,internal,right,506
storage,internal,right,507
storage,internal,right,508
retrieval,external,right,320
retrieval,external,right,113
storage,internal,right,509
retrieval,external,right,391
retrieval,external,right,229
retrieval,external,right,454
storage,internal,right,510
retrieval,external,right,89
storage,internal,right,511
retrieval,external,right,144
storage,internal,right,512
retrieval,external,right,465
storage,internal,right,513
retrieval,external,right,67
storage,internal,right,514
storage,internal,right,515
storage,internal,right,516
retrieval,external,right,328
storage,internal,right,517
storage,internal,right,518
retrieval,external,right,47
retrieval,external,right,138
storage,internal,right,519
retrieval,external,right,453
retrieval,external,right,59
retrieval,external,right,22
storage,internal,right,520
storage,internal,right,521
retrieval,external,right,60
retrieval,external,right,84
storage,internal,right,522
retrieval,external,right,93
storage,internal,right,523
retrieval,external,right,301
storage,internal,right,524
retrieval,external,right,159
storage,internal,right,525
retrieval,external,right,342
retrieval,external,right,137
retrieval,external,right,205
storage,internal,right,526
storage,internal,right,527
storage,internal,right,528
retrieval,external,right,335
storage,internal,right,529
retrieval,external,right,433
retrieval,external,right,296
retrieval,external,right,164
storage,internal,right,530
storage,internal,right,531
retrieval,external,right,333
storage,internal,right,532
retrieval,external,right,430
storage,internal,right,533
retrieval,external,right,131
storage,internal,right,534
retrieval,external,right,237
retrieval,external,right,449
storage,internal,right,535
retrieval,external,right,459
retrieval,external,right,477
retrieval,external,right,73
storage,internal,right,536
storage,internal,right,537
retrieval,external,right,322
retrieval,external,right,297
storage,internal,right,538
retrieval,external,right,482
storage,internal,right,539
storage,internal,right,540
retrieval,external,right,258
retrieval,external,right,499
retrieval,external,right,195
storage,internal,right,541
retrieval,external,right,180
storage,internal,right,542
retrieval,external,right,109
retrieval,external,right,101
retrieval,external,right,65
retrieval,external,right,404
storage,internal,right,543
storage,internal,right,544
retrieval,external,right,415
retrieval,external,right,339
retrieval,external,right,50
storage,internal,right,545
storage,internal,right,546
retrieval,external,right,219
retrieval,external,right,257
storage,internal,right,547
storage,internal,right,548
storage,internal,right,549
retrieval,external,right,356
retrieval,external,right,95
retrieval,external,right,383
retrieval,external,right,471
retrieval,external,right,208
retrieval,external,right,422
storage,internal,right,550
retrieval,external,right,344
retrieval,external,right,255
storage,internal,right,551
storage,internal,right,552
