retrieval,external,right,491
retrieval,external,right,69
retrieval,external,right,331
retrieval,external,right,435
storage,internal,right,503
storage,internal,right,504
storage,internal,right,505
retrieval,external,right,486
retrieval,external,right,125
storage,internal,right,506
storage,internal,right,507
retrieval,external,right,421
storage,internal,right,508
storage,internal,right,509
retrieval,external,right,235
retrieval,external,right,238
retrieval,external,right,383
storage,internal,right,510
storage,internal,right,511
storage,internal,right,512
storage,internal,right,513
retrieval,external,right,164
storage,internal,right,514
retrieval,external,right,258
retrieval,external,right,262
retrieval,external,right,475
storage,internal,right,515
storage,internal,right,516
retrieval,external,right,21
retrieval,external,right,42
retrieval,external,right,346
storage,internal,right,517
storage,internal,right,518
storage,internal,right,519
retrieval,external,right,240
storage,internal,right,520
storage,internal,right,521
storage,internal,right,522
storage,internal,right,523
retrieval,external,right,436
storage,internal,right,524
storage,internal,right,525
storage,internal,right,526
retrieval,external,right,43
retrieval,external,right,230
retrieval,external,right,349
storage,internal,right,527
storage,internal,right,528
retrieval,external,right,87
retrieval,external,right,129
storage,internal,right,529
retrieval,external,right,212
storage,internal,right,530
storage,internal,right,531
retrieval,external,right,4
storage,internal,right,532
retrieval,external,right,133
retrieval,external,right,203
retrieval,external,right,83
storage,internal,right,533
storage,internal,right,534
storage,internal,right,535
retrieval,external,right,245
storage,internal,right,536
retrieval,external,right,372
storage,internal,right,537
storage,internal,right,538
retrieval,external,right,25
retrieval,external,right,253
storage,internal,right,539
retrieval,external,right,88
storage,internal,right,540
retrieval,external,right,236
storage,internal,right,541
storage,internal,right,542
retrieval,external,right,312
storage,internal,right,543
storage,internal,right,544
retrieval,external,right,116
retrieval,external,right,185
retrieval,external,right,97
storage,internal,right,545
retrieval,external,right,302
retrieval,external,right,364
storage,internal,right,546
storage,internal,right,547
retrieval,external,right,162
retrieval,external,right,358
retrieval,external,right,135
retrieval,external,right,404
storage,internal,right,548
retrieval,external,right,111
retrieval,external,right,144
storage,internal,right,549
storage,internal,right,550
storage,internal,right,551
retrieval,external,right,330
retrieval,external,right,146
retrieval,external,right,398
storage,internal,right,552
storage,internal,right,553
retrieval,external,right,268
storage,internal,right,554
retrieval,external,right,46
storage,internal,right,555
retrieval,external,right,152
storage,internal,right,556
storage,internal,right,557
storage,internal,right,558
storage,internal,right,559
retrieval,external,right,231
retrieval,external,right,148
storage,internal,right,560
storage,internal,right,561
storage,internal,right,562
storage,internal,right,563
storage,internal,right,564
storage,internal,right,565
retrieval,external,right,208
storage,internal,right,566
retrieval,external,right,472
retrieval,external,right,468
retrieval,external,right,416
retrieval,external,right,409
storage,internal,right,567
retrieval,external,right,68
storage,internal,right,568
storage,internal,right,569
retrieval,external,right,119
retrieval,external,right,305
storage,internal,right,570
retrieval,external,right,460
retrieval,external,right,265
retrieval,external,right,280
storage,internal,right,571
retrieval,external,right,476
storage,internal,right,572
retrieval,external,right,451
storage,internal,right,573
retrieval,external,right,403
storage,internal,right,574
storage,internal,right,575
retrieval,external,right,339
storage,internal,right,576
storage,internal,right,577
storage,internal,right,578
storage,internal,right,579
storage,internal,right,580
retrieval,external,right,220
storage,internal,right,581
storage,internal,right,582
storage,internal,right,583
retrieval,external,right,151
storage,internal,right,584
storage,internal,right,585
retrieval,external,right,294
storage,internal,right,586
retrieval,external,right,90
retrieval,external,right,56
storage,internal,right,587
storage,internal,right,588
retrieval,external,right,473
retrieval,external,right,449
storage,internal,right,589
retrieval,external,right,485
storage,internal,right,590
storage,internal,right,591
retrieval,external,right,308
storage,internal,right,592
storage,internal,right,593
storage,internal,right,594
retrieval,external,right,457
retrieval,external,right,493
storage,internal,right,595
storage,internal,right,596
storage,internal,right,597
storage,internal,right,598
retrieval,external,right,189
storage,internal,right,599
storage,internal,right,600
retrieval,external,right,65
retrieval,external,right,102
retrieval,external,right,376
retrieval,external,right,71
retrieval,external,right,318
storage,internal,right,601
retrieval,external,right,356
retrieval,external,right,289
storage,internal,right,602
retrieval,external,right,180
storage,internal,right,603
storage,internal,right,604
retrieval,external,right,89
storage,internal,right,605
storage,internal,right,606
storage,internal,right,607
retrieval,external,right,452
storage,internal,right,608
storage,internal,right,609
retrieval,external,right,204
storage,internal,right,610
storage,internal,right,611
storage,internal,right,612
storage,internal,right,613
storage,internal,right,614
retrieval,external,right,283
retrieval,external,right,62
retrieval,external,right,13
retrieval,external,right,420
storage,internal,right,615
retrieval,external,right,484
storage,internal,right,616
storage,internal,right,617
storage,internal,right,618
retrieval,external,right,412
storage,internal,right,619
retrieval,external,right,327
retrieval,external,right,28
retrieval,external,right,496
storage,internal,right,620
storage,internal,right,621
storage,internal,right,622
retrieval,external,right,326
retrieval,external,right,340
storage,internal,right,623
storage,internal,right,624
retrieval,external,right,163
retrieval,external,right,113
storage,internal,right,625
storage,internal,right,626
storage,internal,right,627
retrieval,external,right,381
storage,internal,right,628
storage,internal,right,629
retrieval,external,right,179
retrieval,external,right,373
retrieval,external,right,166
retrieval,external,right,167
retrieval,external,right,432
retrieval,external,right,389
retrieval,external,right,183
storage,internal,right,630
