retrieval,external,right,111
storage,internal,right,503
retrieval,external,right,45
storage,internal,right,504
storage,internal,right,505
storage,internal,right,506
storage,internal,right,507
retrieval,external,right,192
storage,internal,right,508
retrieval,external,right,219
storage,internal,right,509
retrieval,external,right,279
storage,internal,right,510
retrieval,external,right,375
storage,internal,right,511
retrieval,external,right,203
retrieval,external,right,14
retrieval,external,right,248
storage,internal,right,512
retrieval,external,right,269
retrieval,external,right,119
retrieval,external,right,108
retrieval,external,right,310
retrieval,external,right,220
retrieval,external,right,291
retrieval,external,right,395
retrieval,external,right,191
storage,internal,right,513
storage,internal,right,514
storage,internal,right,515
storage,internal,right,516
retrieval,external,right,125
retrieval,external,right,29
storage,internal,right,517
retrieval,external,right,160
storage,internal,right,518
storage,internal,right,519
retrieval,external,right,374
storage,internal,right,520
storage,internal,right,521
retrieval,external,right,167
storage,internal,right,522
storage,internal,right,523
retrieval,external,right,305
storage,internal,right,524
storage,internal,right,525
storage,internal,right,526
storage,internal,right,527
retrieval,external,right,58
retrieval,external,right,340
storage,internal,right,528
storage,internal,right,529
storage,internal,right,530
storage,internal,right,531
retrieval,external,right,350
storage,internal,right,532
retrieval,external,right,302
storage,internal,right,533
storage,internal,right,534
storage,internal,right,535
storage,internal,right,536
retrieval,external,right,337
retrieval,external,right,460
retrieval,external,right,471
storage,internal,right,537
retrieval,external,right,284
retrieval,external,right,135
storage,internal,right,538
storage,internal,right,539
storage,internal,right,540
storage,internal,right,541
retrieval,external,right,339
storage,internal,right,542
storage,internal,right,543
storage,internal,right,544
retrieval,external,right,342
storage,internal,right,545
storage,internal,right,546
storage,internal,right,547
storage,internal,right,548
storage,internal,right,549
retrieval,external,right,293
retrieval,external,right,380
storage,internal,right,550
retrieval,external,right,469
retrieval,external,right,242
retrieval,external,right,249
retrieval,external,right,353
storage,internal,right,551
storage,internal,right,552
retrieval,external,right,176
storage,internal,right,553
storage,internal,right,554
retrieval,external,right,168
storage,internal,right,555
retrieval,external,right,296
retrieval,external,right,64
storage,internal,right,556
storage,internal,right,557
retrieval,external,right,18
storage,internal,right,558
retrieval,external,right,60
storage,internal,right,559
storage,internal,right,560
storage,internal,right,561
storage,internal,right,562
storage,internal,right,563
storage,internal,right,564
retrieval,external,right,494
retrieval,external,right,153
storage,internal,right,565
storage,internal,right,566
retrieval,external,right,464
retrieval,external,right,287
retrieval,external,right,141
retrieval,external,right,425
storage,internal,right,567
storage,internal,right,568
retrieval,external,right,99
storage,internal,right,569
retrieval,external,right,251
retrieval,external,right,366
storage,internal,right,570
retrieval,external,right,317
retrieval,external,right,20
storage,internal,right,571
retrieval,external,right,181
storage,internal,right,572
retrieval,external,right,404
retrieval,external,right,319
storage,internal,right,573
storage,internal,right,574
retrieval,external,right,238
storage,internal,right,575
retrieval,external,right,441
retrieval,external,right,421
storage,internal,right,576
retrieval,external,right,387
storage,internal,right,577
retrieval,external,right,495
retrieval,external,right,77
storage,internal,right,578
storage,internal,right,579
storage,internal,right,580
retrieval,external,right,431
retrieval,external,right,373
storage,internal,right,581
storage,internal,right,582
retrieval,external,right,401
retrieval,external,right,381
storage,internal,right,583
retrieval,external,right,335
storage,internal,right,584
storage,internal,right,585
retrieval,external,right,188
retrieval,external,right,214
retrieval,external,right,186
retrieval,external,right,205
storage,internal,right,586
storage,internal,right,587
storage,internal,right,588
retrieval,external,right,452
retrieval,external,right,364
retrieval,external,right,289
retrieval,external,right,44
retrieval,external,right,236
retrieval,external,right,90
retrieval,external,right,311
storage,internal,right,589
retrieval,external,right,262
retrieval,external,right,23
retrieval,external,right,78
retrieval,external,right,166
retrieval,external,right,439
retrieval,external,right,19
retrieval,external,right,316
storage,internal,right,590
storage,internal,right,591
retrieval,external,right,446
retrieval,external,right,196
storage,internal,right,592
storage,internal,right,593
storage,internal,right,594
storage,internal,right,595
storage,internal,right,596
retrieval,external,right,484
retrieval,external,right,70
retrieval,external,right,463
retrieval,external,right,299
retrieval,external,right,164
retrieval,external,right,146
storage,internal,right,597
storage,internal,right,598
storage,internal,right,599
storage,internal,right,600
storage,internal,right,601
retrieval,external,right,62
storage,internal,right,602
storage,internal,right,603
retrieval,external,right,434
retrieval,external,right,106
storage,internal,right,604
retrieval,external,right,222
storage,internal,right,605
retrieval,external,right,13
retrieval,external,right,480
retrieval,external,right,429
retrieval,external,right,405
retrieval,external,right,265
retrieval,external,right,11
retrieval,external,right,496
storage,internal,right,606
retrieval,external,right,206
retrieval,external,right,334
retrieval,external,right,120
storage,internal,right,607
storage,internal,right,608
retrieval,external,right,370
retrieval,external,right,346
storage,internal,right,609
storage,internal,right,610
retrieval,external,right,362
storage,internal,right,611
storage,internal,right,612
storage,internal,right,613
storage,internal,right,614
storage,internal,right,615
retrieval,external,right,173
storage,internal,right,616
storage,internal,right,617
storage,internal,right,618
storage,internal,right,619
retrieval,external,right,184
storage,internal,right,620
retrieval,external,right,505
storage,internal,right,621
retrieval,external,right,51
storage,internal,right,622
retrieval,external,right,27
retrieval,external,right,509
storage,internal,right,623
retrieval,external,right,280
retrieval,external,right,193
retrieval,external,right,327
retrieval,external,right,294
retrieval,external,right,243
retrieval,external,right,282
retrieval,external,right,49
retrieval,external,right,300
retrieval,external,right,276
retrieval,external,right,307
retrieval,external,right,170
storage,internal,right,624
storage,internal,right,625
retrieval,external,right,55
storage,internal,right,626
retrieval,external,right,117
storage,internal,right,627
retrieval,external,right,438
storage,internal,right,628
storage,internal,right,629
storage,internal,right,630
storage,internal,right,631
retrieval,external,right,435
storage,internal,right,632
storage,internal,right,633
retrieval,external,right,156
retrieval,external,right,233
storage,internal,right,634
storage,internal,right,635
retrieval,external,right,519
storage,internal,right,636
storage,internal,right,637
retrieval,external,right,180
retrieval,external,right,25
retrieval,external,right,59
retrieval,external,right,144
retrieval,external,right,453
storage,internal,right,638
storage,internal,right,639
storage,internal,right,640
storage,internal,right,641
storage,internal,right,642
storage,internal,right,643
storage,internal,right,644
retrieval,external,right,234
storage,internal,right,645
storage,internal,right,646
storage,internal,right,647
retrieval,external,right,277
storage,internal,right,648
storage,internal,right,649
retrieval,external,right,540
retrieval,external,right,318
storage,internal,right,650
retrieval,external,right,161
storage,internal,right,651
retrieval,external,right,56
retrieval,external,right,322
retrieval,external,right,329
retrieval,external,right,9
storage,internal,right,652
retrieval,external,right,292
retrieval,external,right,514
storage,internal,right,653
storage,internal,right,654
storage,internal,right,655
retrieval,external,right,408
retrieval,external,right,68
storage,internal,right,656
storage,internal,right,657
retrieval,external,right,38
