retrieval,external,right,285
retrieval,external,right,8
storage,internal,right,503
retrieval,external,right,78
retrieval,external,right,44
retrieval,external,right,77
storage,internal,right,504
retrieval,external,right,133
storage,internal,right,505
retrieval,external,right,130
retrieval,external,right,10
retrieval,external,right,446
storage,internal,right,506
retrieval,external,right,173
storage,internal,right,507
storage,internal,right,508
retrieval,external,right,341
storage,internal,right,509
retrieval,external,right,218
retrieval,external,right,69
storage,internal,right,510
storage,internal,right,511
retrieval,external,right,50
retrieval,external,right,82
storage,internal,right,512
retrieval,external,right,68
retrieval,external,right,324
storage,internal,right,513
retrieval,external,right,187
retrieval,external,right,179
storage,internal,right,514
retrieval,external,right,11
storage,internal,right,515
storage,internal,right,516
retrieval,external,right,152
storage,internal,right,517
storage,internal,right,518
storage,internal,right,519
storage,internal,right,520
retrieval,external,right,66
storage,internal,right,521
retrieval,external,right,310
storage,internal,right,522
storage,internal,right,523
retrieval,external,right,94
retrieval,external,right,83
storage,internal,right,524
storage,internal,right,525
storage,internal,right,526
storage,internal,right,527
storage,internal,right,528
storage,internal,right,529
storage,internal,right,530
retrieval,external,right,123
storage,internal,right,531
storage,internal,right,532
storage,internal,right,533
retrieval,external,right,195
retrieval,external,right,425
retrieval,external,right,22
retrieval,external,right,127
retrieval,external,right,343
retrieval,external,right,17
storage,internal,right,534
retrieval,external,right,91
storage,internal,right,535
storage,internal,right,536
storage,internal,right,537
storage,internal,right,538
storage,internal,right,539
retrieval,external,right,60
storage,internal,right,540
storage,internal,right,541
retrieval,external,right,278
retrieval,external,right,103
retrieval,external,right,38
retrieval,external,right,453
storage,internal,right,542
retrieval,external,right,318
storage,internal,right,543
storage,internal,right,544
retrieval,external,right,159
retrieval,external,right,300
retrieval,external,right,362
retrieval,external,right,487
storage,internal,right,545
retrieval,external,right,442
storage,internal,right,546
storage,internal,right,547
storage,internal,right,548
retrieval,external,right,332
retrieval,external,right,236
storage,internal,right,549
storage,internal,right,550
storage,internal,right,551
storage,internal,right,552
retrieval,external,right,64
storage,internal,right,553
storage,internal,right,554
storage,internal,right,555
retrieval,external,right,467
storage,internal,right,556
storage,internal,right,557
retrieval,external,right,429
storage,internal,right,558
retrieval,external,right,47
retrieval,external,right,488
storage,internal,right,559
storage,internal,right,560
storage,internal,right,561
storage,internal,right,562
storage,internal,right,563
retrieval,external,right,119
retrieval,external,right,225
retrieval,external,right,474
storage,internal,right,564
retrieval,external,right,230
retrieval,external,right,247
storage,internal,right,565
storage,internal,right,566
retrieval,external,right,346
storage,internal,right,567
storage,internal,right,568
storage,internal,right,569
retrieval,external,right,151
storage,internal,right,570
retrieval,external,right,102
storage,internal,right,571
storage,internal,right,572
storage,internal,right,573
storage,internal,right,574
storage,internal,right,575
storage,internal,right,576
retrieval,external,right,121
retrieval,external,right,294
storage,internal,right,577
retrieval,external,right,134
retrieval,external,right,206
retrieval,external,right,181
storage,internal,right,578
storage,internal,right,579
retrieval,external,right,26
storage,internal,right,580
storage,internal,right,581
storage,internal,right,582
retrieval,external,right,323
retrieval,external,right,267
retrieval,external,right,301
retrieval,external,right,420
storage,internal,right,583
storage,internal,right,584
storage,internal,right,585
retrieval,external,right,280
storage,internal,right,586
storage,internal,right,587
retrieval,external,right,144
storage,internal,right,588
storage,internal,right,589
retrieval,external,right,305
storage,internal,right,590
storage,internal,right,591
storage,internal,right,592
retrieval,external,right,146
retrieval,external,right,214
retrieval,external,right,153
storage,internal,right,593
retrieval,external,right,298
storage,internal,right,594
storage,internal,right,595
retrieval,external,right,40
storage,internal,right,596
retrieval,external,right,57
retrieval,external,right,59
storage,internal,right,597
retrieval,external,right,188
retrieval,external,right,35
retrieval,external,right,87
retrieval,external,right,135
storage,internal,right,598
storage,internal,right,599
retrieval,external,right,473
retrieval,external,right,245
storage,internal,right,600
storage,internal,right,601
retrieval,external,right,18
storage,internal,right,602
retrieval,external,right,351
