storage,internal,right,503
retrieval,external,right,128
storage,internal,right,504
storage,internal,right,505
retrieval,external,right,306
storage,internal,right,506
storage,internal,right,507
retrieval,external,right,416
storage,internal,right,508
retrieval,external,right,49
storage,internal,right,509
storage,internal,right,510
storage,internal,right,511
retrieval,external,right,182
storage,internal,right,512
retrieval,external,right,325
retrieval,external,right,13
storage,internal,right,513
retrieval,external,right,86
retrieval,external,right,25
storage,internal,right,514
retrieval,external,right,197
storage,internal,right,515
storage,internal,right,516
storage,internal,right,517
storage,internal,right,518
retrieval,external,right,287
retrieval,external,right,452
storage,internal,right,519
storage,internal,right,520
retrieval,external,right,169
retrieval,external,right,375
storage,internal,right,521
storage,internal,right,522
storage,internal,right,523
retrieval,external,right,205
retrieval,external,right,68
retrieval,external,right,299
storage,internal,right,524
storage,internal,right,525
storage,internal,right,526
retrieval,external,right,472
retrieval,external,right,451
storage,internal,right,527
storage,internal,right,528
storage,internal,right,529
storage,internal,right,530
storage,internal,right,531
retrieval,external,right,330
storage,internal,right,532
retrieval,external,right,194
retrieval,external,right,71
storage,internal,right,533
storage,internal,right,534
storage,internal,right,535
retrieval,external,right,329
storage,internal,right,536
retrieval,external,right,234
retrieval,external,right,44
storage,internal,right,537
storage,internal,right,538
retrieval,external,right,51
retrieval,external,right,389
storage,internal,right,539
retrieval,external,right,351
retrieval,external,right,56
retrieval,external,right,290
storage,internal,right,540
storage,internal,right,541
storage,internal,right,542
storage,internal,right,543
retrieval,external,right,460
retrieval,external,right,388
retrieval,external,right,464
storage,internal,right,544
storage,internal,right,545
storage,internal,right,546
retrieval,external,right,455
storage,internal,right,547
storage,internal,right,548
storage,internal,right,549
retrieval,external,right,156
storage,internal,right,550
storage,internal,right,551
storage,internal,right,552
retrieval,external,right,14
retrieval,external,right,357
retrieval,external,right,236
storage,internal,right,553
storage,internal,right,554
storage,internal,right,555
storage,internal,right,556
retrieval,external,right,480
retrieval,external,right,494
retrieval,external,right,90
storage,internal,right,557
retrieval,external,right,400
storage,internal,right,558
retrieval,external,right,235
storage,internal,right,559
retrieval,external,right,342
storage,internal,right,560
storage,internal,right,561
storage,internal,right,562
storage,internal,right,563
retrieval,external,right,57
retrieval,external,right,165
storage,internal,right,564
retrieval,external,right,381
storage,internal,right,565
retrieval,external,right,54
storage,internal,right,566
retrieval,external,right,448
storage,internal,right,567
storage,internal,right,568
storage,internal,right,569
retrieval,external,right,263
retrieval,external,right,483
retrieval,external,right,377
retrieval,external,right,21
retrieval,external,right,309
storage,internal,right,570
retrieval,external,right,478
storage,internal,right,571
retrieval,external,right,264
storage,internal,right,572
retrieval,external,right,155
storage,internal,right,573
storage,internal,right,574
storage,internal,right,575
retrieval,external,right,421
retrieval,external,right,479
storage,internal,right,576
storage,internal,right,577
retrieval,external,right,317
retrieval,external,right,441
storage,internal,right,578
storage,internal,right,579
storage,internal,right,580
retrieval,external,right,305
retrieval,external,right,185
retrieval,external,right,280
storage,internal,right,581
retrieval,external,right,485
retrieval,external,right,253
retrieval,external,right,319
retrieval,external,right,146
storage,internal,right,582
storage,internal,right,583
storage,internal,right,584
retrieval,external,right,438
storage,internal,right,585
retrieval,external,right,151
storage,internal,right,586
retrieval,external,right,131
storage,internal,right,587
retrieval,external,right,454
storage,internal,right,588
retrieval,external,right,140
storage,internal,right,589
retrieval,external,right,243
retrieval,external,right,94
storage,internal,right,590
storage,internal,right,591
retrieval,external,right,356
storage,internal,right,592
storage,internal,right,593
storage,internal,right,594
retrieval,external,right,274
storage,internal,right,595
retrieval,external,right,345
storage,internal,right,596
retrieval,external,right,92
retrieval,external,right,349
retrieval,external,right,456
retrieval,external,right,183
storage,internal,right,597
retrieval,external,right,239
storage,internal,right,598
storage,internal,right,599
storage,internal,right,600
storage,internal,right,601
storage,internal,right,602
retrieval,external,right,308
storage,internal,right,603
retrieval,external,right,434
storage,internal,right,604
storage,internal,right,605
retrieval,external,right,498
storage,internal,right,606
storage,internal,right,607
storage,internal,right,608
storage,internal,right,609
storage,internal,right,610
retrieval,external,right,387
storage,internal,right,611
retrieval,external,right,424
retrieval,external,right,459
storage,internal,right,612
retrieval,external,right,43
retrieval,external,right,252
retrieval,external,right,368
retrieval,external,right,58
storage,internal,right,613
storage,internal,right,614
retrieval,external,right,312
storage,internal,right,615
storage,internal,right,616
storage,internal,right,617
retrieval,external,right,10
retrieval,external,right,103
storage,internal,right,618
storage,internal,right,619
retrieval,external,right,105
storage,internal,right,620
retrieval,external,right,32
retrieval,external,right,192
storage,internal,right,621
storage,internal,right,622
retrieval,external,right,379
retrieval,external,right,167
retrieval,external,right,91
retrieval,external,right,157
retrieval,external,right,474
storage,internal,right,623
storage,internal,right,624
retrieval,external,right,244
retrieval,external,right,231
storage,internal,right,625
retrieval,external,right,29
storage,internal,right,626
storage,internal,right,627
storage,internal,right,628
retrieval,external,right,513
retrieval,external,right,172
retrieval,external,right,160
retrieval,external,right,403
retrieval,external,right,508
storage,internal,right,629
storage,internal,right,630
retrieval,external,right,162
storage,internal,right,631
retrieval,external,right,50
